 	Label	Area	Feret	FeretX	FeretY	FeretAngle	MinFeret	Central Nuclei	Total Myonuclei	Perinuclei
122	0123-0166	1607.123	71.083	411	157	140.711	34.622	1	1	0
123	0124-0163	681.620	37.510	347	167	36.870	25.007	0	1	1
124	0125-0165	1081.837	46.983	157	160	154.799	30.008	0	0	0
125	0126-0169	963.023	41.620	294	174	32.735	32.509	1	1	0
126	0127-0168	587.819	33.643	469	172	41.987	25.007	1	1	0
127	0128-0170	931.756	41.014	6	164	127.569	30.008	0	0	0
128	0129-0167	306.416	24.755	113	164	135.000	17.505	0	0	0
129	0130-0171	706.634	39.062	33	167	140.194	27.507	1	1	0
130	0131-0172	1038.064	43.023	482	178	35.538	32.509	2	2	0
131	0132-0171	612.833	38.171	383	175	31.608	20.005	0	0	0
132	0133-0173	581.566	35.541	139	179	50.711	22.506	0	0	0
133	0134-0173	481.511	32.024	280	168	128.660	20.005	0	0	0
134	0135-0174	900.489	41.014	94	169	142.431	27.507	2	2	0
135	0136-0179	612.833	36.065	235	185	56.310	22.506	1	1	0
136	0137-0182	1338.227	58.379	403	174	133.264	36.905	1	1	0
137	0138-0184	794.181	42.512	248	192	61.928	25.007	1	1	0
138	0139-0182	762.914	37.510	331	178	143.130	27.507	0	1	1
139	0141-0191	2263.729	76.055	436	181	136.332	47.365	3	3	0
140	0142-0189	1425.774	53.517	127	195	37.405	40.011	2	2	0
141	0143-0192	1544.589	59.440	295	181	112.249	32.509	0	0	0
142	0144-0191	1901.032	57.134	351	202	66.801	47.513	1	1	0
143	0145-0192	1438.281	51.553	148	200	39.094	40.011	1	1	0
144	0146-0199	1901.032	61.762	465	189	121.759	40.011	3	3	0
145	0147-0199	1038.064	50.325	44	190	116.565	27.507	0	0	0
146	0148-0193	306.416	24.755	79	190	135.000	17.505	1	1	0
147	0149-0196	694.127	34.013	269	193	143.973	27.507	0	0	0
148	0150-0197	469.005	31.828	2	193	135.000	22.506	1	1	0
149	0151-0205	1838.498	57.079	372	215	61.189	40.011	2	2	0
150	0152-0200	306.416	24.755	335	197	135.000	17.505	0	1	1
151	0153-0207	2063.620	79.748	402	197	138.814	39.011	2	2	0
152	0154-0204	912.996	44.523	118	210	38.157	27.507	0	0	0
153	0155-0208	550.299	34.013	68	204	143.973	20.005	1	1	0
154	0156-0210	963.023	47.775	430	204	137.121	31.313	1	1	0
155	0157-0209	350.190	26.583	8	205	131.186	17.505	0	0	0
156	0158-0209	644.100	37.510	272	214	36.870	22.506	0	1	1
157	0159-0209	350.190	26.583	311	205	131.186	17.505	0	1	1
158	0160-0213	794.181	39.142	449	209	153.435	25.007	0	1	1
159	0161-0215	350.190	26.583	136	211	131.186	17.505	0	0	0
160	0162-0220	1356.987	51.553	98	213	129.094	37.510	0	1	1
161	0163-0220	581.566	33.643	37	215	131.987	25.007	0	0	0
162	0164-0225	2357.530	67.100	116	219	153.435	47.513	1	1	0
163	0165-0224	1738.444	69.661	294	220	158.962	30.008	1	1	0
164	0166-0228	1857.258	62.116	325	219	130.101	45.012	2	2	0
165	0167-0222	769.168	40.322	348	227	29.745	22.506	1	1	0
166	0168-0226	1438.281	50.635	465	221	147.095	40.011	1	1	0
167	0169-0224	537.792	33.643	50	229	48.013	22.506	0	0	0
168	0170-0229	3057.910	85.060	256	233	24.305	50.340	2	2	0
169	0171-0225	712.887	37.175	364	231	47.726	25.007	1	1	0
170	0172-0225	387.710	28.292	156	229	45.000	20.005	0	1	1
171	0173-0228	837.955	39.539	14	235	55.305	27.507	1	1	0
172	0174-0228	644.100	36.065	27	222	123.690	22.506	1	1	0
173	0175-0233	1738.444	69.526	74	222	127.694	42.438	2	2	0
174	0176-0231	1675.910	57.570	382	222	124.380	41.378	1	1	0
175	0177-0230	700.380	39.062	222	235	39.806	25.007	0	0	0
176	0178-0232	956.769	47.775	184	239	42.879	31.828	1	1	0
177	0179-0233	1331.973	61.509	428	228	153.435	28.778	0	1	1
178	0180-0233	644.100	35.541	38	239	50.711	25.007	0	1	1
179	0181-0236	700.380	37.510	348	242	53.130	25.007	1	1	0
180	0182-0241	1650.896	57.570	403	233	145.620	41.614	1	1	0
181	0183-0241	1231.919	46.983	56	233	115.201	32.509	0	1	1
182	0184-0238	306.416	24.755	102	235	135.000	17.505	0	1	1
